,0.99,0.97,0.95,0.9,0.8,0.5
235,54.48870049860728,-154.72920844611917,-118.21116485430406,-112.36858842054771,-563.5096922233239,-40.85812317744198
236,58.13268891261328,-156.0068595090118,-119.25400720046945,-112.66186246427318,-566.7978195462562,-42.40539493302068
237,58.331448158966666,-155.6387154717299,-119.7014934354307,-112.59850792819093,-567.1349731423606,-42.14873089267644
238,61.333040130525134,-156.41327540439383,-120.30735862921154,-112.6214136759602,-570.7355790868139,-42.05656879734279
239,63.28362536138622,-157.17245275174218,-120.39962597285677,-112.41368474815656,-568.5828533008856,-40.09182905560909
240,66.26700361702939,-157.26633288215314,-119.46665771730754,-113.08089909878754,-568.4329178651425,-39.730408005790224
241,69.39781251896136,-157.96301095208239,-119.01066534862035,-112.9606161582015,-567.6852520505831,-37.08921450338695
242,73.0949077534459,-157.6645601043174,-118.85365088022174,-113.10238394191157,-566.7115909202289,-37.27981278448049
243,74.3512063349143,-157.57016681010617,-118.99697464866645,-113.21126939862617,-570.4209569679921,-39.21882449783522
244,77.11225659109783,-156.80327333307415,-119.92623881421962,-112.98628636456615,-566.4301087270408,-34.28539230053006
245,80.07065620986354,-156.75600856282108,-118.77286049646125,-113.15536905546242,-566.1615446532472,-33.29630699083614
246,83.52990409307566,-156.71761550334477,-119.89034546731726,-113.26033660226585,-563.8925323435798,-33.53390094464335
247,87.17381087728273,-155.90356593382728,-118.71587426336788,-113.24483888826857,-562.9658491710046,-31.0571811710726
